MassFeature_Column,1314_A,1314_B,1314_C,1314P_A,1314P_B,1314P_C,1545_A,1545_B,1545_C,1771_A,1771_B,1771_C,2021_A,2021_B,2021_C,2090_A,2090_B,2090_C,3430_A,3430_B,3430_C,371_A,371_B,371_C,449_A,449_B,449_C,7803_B,7803_F,8102_A,8102_F,8501_B,8501_C,8501_D,As9601_A,As9601_B,As9601_C,Cy_A,Cy_B,Cy_C,MED4_D,MED4_E,MED4_F,Nat_A,Nat_B,Nat_C,Nmar_1,Nmar_2,Nmar_3,Np_A,Np_C,Np_F,Pc55x_A,Pc55x_B,Pc55x_C,Pt_C,Pt_F,To_A,To_B,To_C,Tp_A,Tp_E,Tp_F
I245.1861R2.33_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,5.006891774767445,5.081838375312649,0,5.583752448073416,5.297964193683116,5.43755354330751,5.305007160692922,5.171720517465235,5.280920749431033,0,0,5.5700879674593295,0,0,0,5.237570543244784,5.163343908955273,5.045725196293825,5.323149562828454,4.786842379050107,5.626041535228707,5.47390469300262,4.961204766524857,5.004583891179408,5.085896337800085,0,0,0,5.4369381967858805,5.805648695624327,5.652443271803017,5.929055599222535,5.962302350821702,5.9525982172588945,0,0,0,8.380208056415043,8.374753281443075,8.295990956059164,5.328263795170611,5.374005109215563,5.237433080854134,0,0,0,3.4276865487313937,3.6263683553955217,4.999169238786585,4.681759844394006,4.4423896512309,5.0101570319647895,4.9847988170214705,4.714381634000841
I245.1862R2.58_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,5.344419771407021,5.416723925584017,5.525332766196069,5.735063169439587,5.471234557861745,5.505087602287194,0,0,0,0,0,0,0,0,0,5.424481841171188,5.264419582060896,5.182742841067092,5.1676296630988965,4.717919667299029,5.509616329590144,5.388475589720851,4.861214849638573,4.792860111170879,4.898282186926387,0,0,0,4.930461531314995,5.360676620418523,5.12595863818786,5.63033630718152,5.717111363709541,5.689242335268603,0,0,0,8.136557598799104,8.119851126283148,7.984110972241814,5.200930086613718,5.236173536714788,5.09433137418173,0,0,0,3.3563146384139593,3.580170499565955,4.3586877544708225,4.17451460302462,4.0346261247322515,4.726258072041173,4.698658622093916,4.43893991674995
I248.9764R0.9_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I249.1347R5.35_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I252.083R12.11_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,6.9193620597515455,6.9150392587995055,6.910261670276069,6.825052670594363,6.648235960041111,6.918828969908365,7.544970338051378,7.692968305557312,7.605409282231847,6.665727536017835,6.493224844779768,6.778118747975441,7.700399542731709,7.682858243619551,7.744171511056494,7.262179756829443,7.129083717305883,7.02475238436782,7.688312210218519,7.679342928129719,7.690879357009143,7.870788891015851,6.989412047072644,6.830654103071985,7.031403176437317,0,0,0,6.81780212634315,7.303854277195589,6.937548751823049,8.555477844935165,8.143977796982016,7.894123958350784,0,0,0,8.669817997473372,8.84504014773071,8.999579511522514,5.998692670118612,5.920985119813062,5.960460093673297,5.678142205393259,5.632689426672152,5.861537439942916,5.105762867025719,5.0063874547816285,6.200029776098253,6.6549365731884444,6.698573198049738,7.293036665004233,7.372435867285321,7.083816023007013
I252.1092R3.46_HILICPos_X_HILICPos,6.7437883701041015,6.675997596345896,6.631713581486516,6.889299063346125,6.506584281247076,6.838654471556501,6.037243225576946,0,0,0,0,0,6.042231676745699,5.689894346996409,6.10173179092941,6.602255991596824,0,0,0,6.611537751394218,6.155198773576892,6.89801216897466,6.904410190490324,7.003694864122192,7.3066775782418585,7.42523995773714,7.215746864702468,8.05786931896896,8.146032579339728,7.758729284303413,7.780694872908075,6.775912184899475,7.025301629022583,6.97088408627596,6.571941597740783,0,6.22632143449615,5.6933791978425,5.980979469790006,5.730224313968397,7.297103377807405,7.186877223751716,7.115931408547698,7.384247287383779,7.454788137683359,0,9.818281133977646,9.830374742035763,9.683842987886889,0,0,0,4.4069225639349385,0,4.622098338025028,0,0,5.423026030528613,5.14416256281636,0,6.157213386190666,0,5.8068845519470464
I252.1093R1.15_CyanoAq_X_RP,5.755662252847643,5.6851223673624345,5.63369627710918,5.8127580926082105,5.373055151849155,5.815576617154143,4.9762873966309265,0,0,5.293463575748347,5.528162436867644,5.632323725923372,4.554811722154114,3.956425519716648,4.781328404502781,5.561081560036188,0,0,0,5.952720887969023,5.562863770361122,5.770260106591493,5.783141746958341,5.828358064685773,6.246002370793927,6.338407145891794,6.208885519567797,7.15876142021347,6.894314311733776,6.789079238668495,6.816238840488728,5.863865731363399,6.099840867070071,6.025538623418668,5.493401700006974,5.688698542629924,5.431859951590236,4.601371544537474,4.911128872679815,4.649578595962594,6.137814692087047,6.261461637972661,6.178706183535835,6.291282345699673,6.361340679930668,6.178062300407276,9.524576517451683,9.532496178366415,9.388663412102877,0,0,0,0,0,0,0,0,4.336577342331218,4.135723468714237,0,5.106848994437082,4.624813232879993,4.771205681624961
I252.1441R10.53_HILICPos_X_HILICPos,10.034887847012952,9.992056264468394,10.018562183542224,0,0,0,7.006819890368935,6.9803509146335525,6.965099332267851,9.892497112006888,9.971221818632387,10.087233127495415,9.722816529277925,9.53788768212592,9.874596385769557,10.073011611047473,10.197816437350271,9.768977205503514,0,0,0,9.786707380682326,9.836315394264371,9.79984030661575,9.434526553903911,9.356827877427875,9.266903139057664,0,0,0,0,0,0,0,0,0,0,7.841509574214347,8.191507904461604,8.085983640469912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I253.9168R1.77_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I260.1131R1.01_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,6.588860739415232,6.104193553472903,6.343420799133379,0,0,0,0,0,0,0,0,0,7.643724598198311,7.435555962981124,7.404165790487976,0,0,0,0,0,0,0,0,0,0,4.335508685127375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I261.1311R1.29_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I261.9827R12.12_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I263.1426R2.13_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,5.158333497349086,4.944559040799556,4.895442705807892,0,0,0,0,0,0,0,0,0,0,0,0,4.554834022459566,0,4.798024105638973,0,0,4.205833611297015,0,0,0,0,4.716638863586809,5.142909472580515,4.89091598860899,0,0,0,0,0,0,0,0,0,4.871099968775824,4.662951598534617,4.697587409089542,0,0,0,3.0787034392960426,3.048467733806984,4.166507244538593,3.8109305225524848,3.7196296353856044,4.116969341072949,0,0
I267.0726R11.17_HILICNeg_X_HILICNeg,7.203730812597474,7.356825902058145,7.227075427376354,8.711370298822036,8.688121439729969,8.729698831657354,0,0,0,0,0,0,5.822436879767456,5.627657234111762,5.58922846777504,0,7.287380726520905,0,7.225310816122836,7.241220922674782,7.199836450295904,6.816515499675503,6.863605979848885,0,0,0,0,7.057778856553393,7.2185535527250355,9.163453206274204,9.090344681831638,0,0,0,9.422219252953067,9.381482577608537,9.392025260205802,0,0,0,9.881061229535572,10.00327060759929,9.946744172942324,9.739944576403134,9.837304423988364,9.873210246472894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I268.1042R1.02_CyanoAq_X_RP,7.924642123504895,7.981719754916237,7.808618746982072,6.09582107194073,5.871707685771506,6.030963792626093,5.813791418899047,5.340797132802695,5.772149132351855,6.7089147217250105,6.998750765439249,7.0129157282077745,6.904617499345433,6.675318682610075,6.9477976300598945,8.100800685748025,7.761537323205691,7.96323064113687,6.678778196613565,6.970653996584321,6.679823892200773,8.085390417923215,8.121771061268634,8.080573696499831,8.315026697055847,8.209957768604548,8.111964161638122,8.281284097725738,8.082183866769457,7.866686314771899,8.0513194788928,6.038458358922971,5.9174711288050075,6.007171571710951,6.196429027417695,6.201579133347709,6.150442457562958,5.730203085326013,5.935715104021833,5.568162889622714,6.62059102032798,6.873132981126078,6.8975959464610606,6.703225905301549,6.798921576603967,6.760717781457378,9.633598129166558,9.657290705564312,9.571860907383035,6.469818669158882,6.771624905301224,6.408598053386678,5.646999670500129,5.789347584522309,5.471091829202066,5.237686751910294,5.118531205978723,5.099214393415699,5.107947061396694,6.79130298937167,5.527755720034163,5.991809037905265,5.195841070082167
I268.1042R1.29_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,5.057295539376393,0,0,0,0,0,0,0,0,5.423646923384095,0,0,0,0,0,0,0,0,0,0,0,4.6487753519535895,5.00170412968751,4.913165040559472,0,0,0,0,0,0,5.172039259833438,5.491232971976634,5.215951097606977,0,0,0,0,0,0,0,0,0,0,0,0,3.024270775926438,0,4.929048208586668,4.782423876563938,0,4.328331959977289,0,0
I269.0882R1.02_CyanoAq_X_RP,7.063620712579198,6.927132823841773,6.9537370430419685,0,0,0,0,0,0,0,0,0,6.163787918489316,5.914749190980509,5.878777551021125,6.072613162946887,5.99338219915528,5.795071092492786,0,0,0,5.779169095344212,5.800902822660509,5.855881675615852,6.355589367267533,6.2523442359049914,6.301182376447582,0,0,4.826230416233931,4.867883318037892,0,0,0,0,0,0,4.64377870702683,5.065487210595811,4.707827839618984,0,0,0,0,0,0,0,0,0,4.824987751517589,4.65937733788154,5.084917838633534,4.837264111214101,4.8781138339296115,5.064260945350447,4.070861462959823,4.110664617322566,5.110528071470873,4.929806225808847,4.755895687724536,4.740315871393109,4.989972890798609,4.572033904137348
I271.1288R9.7_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,5.158384871349223,5.5478586593497985,5.450603068397974,0,0,0,0,0,0,0,0,0,6.548997761689312,6.573092670022674,6.38635996683932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I271.1291R0.87_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,4.532833096937106,4.468828392478716,4.627347269192023,0,0,0,0,0,0,0,0,0,5.406682573180216,5.416835337258046,5.319752251845865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I275.9414R1.7_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.571749366855137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.555436499151141,0,0,0
I276.9109R1.79_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I277.9097R1.79_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I279.1706R4.12_CyanoAq_X_RP,5.540376491971229,5.286362981392656,5.470795589294845,0,0,0,0,0,0,5.347429073525219,5.410719040746984,5.5634956858292925,5.483834065358037,5.2180179196218175,5.293389204888057,0,0,0,0,0,5.380698077533026,5.0451373141713,0,0,0,0,0,5.157948245250014,4.677999654079586,5.615618713444979,5.430011087366905,4.830785387473309,4.743058072170983,4.917130089325359,0,0,0,4.906487645849022,5.327903917793197,5.126629904982692,5.825186972508355,5.912363083806281,5.946902773763762,0,0,0,7.969125284341149,7.956395546574978,7.7602991939320844,5.723277262280511,5.578753296351938,5.6873166700240825,0,0,0,4.1530935536209865,4.01245128304684,4.291128927353802,4.095130079478471,4.092163167392781,4.699872731686152,4.740898498929206,4.445225697319437
I283.0872R1.5_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.447616577693256,4.504416328646266,4.5303621284431115,0,0,0,0,0,0,0,0,0,0,0,0,8.221844927257678,8.262602184486061,8.128745250653942,0,0,0,0,0,0,0,0,0,0,0,4.034427617950412,0,0
I284.0991R8.89_HILICPos_X_HILICPos,7.231002355582292,7.218984968234758,7.1626508107783975,5.899490649367344,5.470610648631619,5.904049618103546,6.784709862769732,6.8488054827607066,6.909375664006236,5.865833738624116,6.069886252211688,6.2050593274719255,7.142223684023628,6.792434484930751,6.765924425448383,7.220365404964144,6.847804848830586,7.019433130240458,6.945405749168266,7.0168533234562265,7.016046305970465,7.042648575263777,7.104722424167401,7.056883417868412,7.269449027690531,7.153701425960124,7.076007781588281,7.311202224818936,7.376563120722073,6.986465300469828,7.183336691903896,5.541796490552187,5.63507253517893,5.6358435272466965,5.764491140013683,5.979887361836332,5.84424817808206,6.38700848852822,6.674849956271003,6.460178655225505,6.466527269745916,6.6391737104697395,6.61128113627982,6.330797795954655,6.386180281438307,6.3345047990979975,8.95833557600992,8.989592497461615,8.865568718805864,6.891942898877751,6.779668889617687,7.033779570653364,5.829924712837723,5.918943094815405,5.890072239734689,5.595316737780688,5.421653337033797,6.586118295789176,6.357109509904979,6.410178624504183,5.880431375416053,6.021985487518541,5.725190121521435
I284.0992R1.08_CyanoAq_X_RP,6.911711499996448,6.879200109714433,6.799940669159192,5.586421243363168,5.294477230384161,5.533619651439494,6.434602866177699,6.477473550933685,6.508706288398029,5.587269512310593,5.818127851797665,5.959174873755906,6.70962837234111,6.460750534414527,6.614633921676037,6.812831926606464,6.464841348779855,6.608922104528226,6.656897244529533,6.7462599445662494,6.749430972726045,6.641852909994146,6.701940873935418,6.630262392018136,6.896702984320768,6.837443707499233,6.731602048117302,6.926620450437037,6.579240968076887,6.53633174257856,6.747168776978118,5.310048354487681,5.395477124716365,5.412389270316087,5.4721025447683225,5.526563609695637,5.498276202003043,5.83244595749846,6.145719894140754,5.902618730083264,6.129905171341677,6.220098195354272,6.217001514652192,5.934073205721317,6.168486814624771,6.160893555861566,8.93388689061591,8.95348525521008,8.844092468989713,6.402695583903256,6.306411752382493,6.5095929785243065,5.371624581267606,5.443111914395072,5.424679811184203,5.076457119606734,4.865578790768313,6.0474526849304215,5.864162887982229,5.8871005805468375,5.481242130004247,5.570594837534348,5.2832171360403155
I284.2193R6.29_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.020961401179277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I285.1445R6.57_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,8.95258252442065,8.92159566860142,8.911162326309888,9.726936834478382,9.528833261931366,9.56493606591559,0,0,0,0,0,0,0,0,0,9.637994335724125,9.66659599491786,9.496896321273331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I285.1445R8.18_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I285.1447R0.91_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,4.176178776175929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I285.1447R1.14_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,7.901167781903791,7.8664597955413456,7.8955323909329485,8.466096619106295,8.28221821552186,8.368832075345786,0,0,0,0,0,0,0,0,0,8.537818953978556,8.514420364501957,8.375222403434357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I285.6464R1_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.040937941108651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I288.1918R7.18_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.140608137577726,7.123407508983848,7.143778102117046,0,0,0,0,0,0,7.140599364437522,7.108438114321517,7.649851960940566,7.631403197130813,5.654326396608169,5.6919885836171975,5.781001296420897,0,0,0,6.450024790105951,6.969198288721295,6.638009122714032,0,0,0,0,0,0,0,0,0,0,0,0,6.353385573537924,6.3855063242947905,6.407085712396446,5.355793577553565,5.256686616333054,6.293688640535627,6.154046954325689,6.11079508372048,6.704710546566132,6.929312291240206,6.604005206474732
I288.2032R0.91_CyanoAq_X_RP,4.924923973368392,0,4.8011079401867445,0,0,0,0,0,0,6.415054975305438,6.458676260578598,6.604127223615129,6.321390862511172,6.127822496153818,6.171589660245863,5.426434367791302,5.418963233468867,5.620905277863429,0,0,0,5.901616810698894,6.002585021662024,5.955287949595902,5.5544811023687055,5.491389639738049,5.351850709219425,5.209544634083964,4.7582074351880985,5.2843893067585626,5.32780138722192,5.01020987417289,5.066482501557994,5.099396263673323,0,0,0,6.74064480890335,7.289960834909009,6.987234992555039,0,0,0,0,0,0,7.834977412466949,7.598146882138047,7.690020237559016,6.668837873508279,6.746624212704822,6.347521737830177,6.150509574642037,6.111936401780511,6.007526558985275,6.37045296679459,6.4744371937745075,5.145913863138456,4.85973336724077,4.894808313312757,6.226102682135536,6.902101408472139,6.416915997037622
I289.1393R10.28_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85484507169265,6.031080057215707,5.959649415492198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I291.0698R7.5_HILICPos_X_HILICPos,7.950892745359484,7.861409431937952,7.880528004944139,0,0,0,0,0,0,0,0,0,6.684980173377009,6.042569810785956,6.563458072022625,0,0,0,0,0,0,0,0,0,6.801185319963604,6.577417974202274,6.46660014507204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I292.0629R12.12_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,6.076100352977771,0,0,5.590383568009854,5.402121282651446,6.120373556145209,6.827222339058976,6.936994139732453,6.889898229485332,0,0,0,6.927708255161253,6.937367640191987,7.008834818836286,6.377468214679949,6.116063781531605,6.052367805266916,0,6.259122127414137,5.7236284129744295,6.082126122347278,6.0862287130264665,5.843019963675343,6.207264169426352,0,0,0,5.370373714133472,5.959620427059348,5.490575786336709,7.442380620750937,6.561466902291623,5.8268544405205365,0,0,0,8.210065837344157,8.222648424850634,8.226037425992313,0,0,0,0,0,0,0,0,0,5.096372702127974,5.189655651793,6.08692684746337,6.340925627169344,6.052822210592117
I292.0727R10.9_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.882906201883843,7.325292156647274,7.352616753083581,0,0,0,0,0,0,0,0,0,7.136309772683992,6.658947343569788,6.675552820923666,7.016369497982673,6.965807206027538,7.074053536370081,5.082389288284231,5.813527897177133,5.6544591103754565,5.417304675450799,0,6.141014931836529,0,0
I293.2112R9.77_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,4.674090916300111,4.694060978019961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I293.2113R9.66_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,4.661916304983725,4.55812386808248,5.184813895689084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I294.1814R1.08_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,6.536806316084594,6.695404665223148,6.8283946464242185,5.0827886894143335,4.958009746289271,4.999522850398171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.258061001970783,4.107704163481137,0,0,0,5.106449202058236,5.332529507002763,5.2159953315349625,0,0,0,0,0,0,0,0,0,5.226672125688099,5.181563029725345,0,4.654626007054583,4.5786201873383385,4.309069267261925,5.167665410188995,5.231854837231832,3.9205506072677823,0,3.556909741034357,4.4850247093949,5.144737644144325,4.591728149076285
I295.1291R1.78_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,5.000070129992493,5.24220434996456,5.276893300124091,4.5767795831919615,4.20648597526478,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51764615301961,7.052361531724764,6.508813791925607,6.431461135949137,6.595863537982756,6.898983057277724,6.844537000690094,0,0,0,4.025565864459725,4.5156464853689595,4.2216530226694555,5.369573232699452,5.480061570916538,5.536196125127902,0,0,0,8.067170611968157,8.184172891058209,8.162246270429959,4.896200357675135,4.719739003791407,4.782310319554227,0,0,0,3.3681765557364662,3.491602863986371,4.721700795940407,4.52679492912631,4.7581546176202405,4.490540438805642,4.2395439257170695,4.120467537436795
I295.1654R2.4_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,4.687858721288091,4.355336798601369,4.6005815000355295,0,0,0,0,0,0,0,0,0,0,0,0,4.323865956647507,0,0,0,0,4.036052433429122,0,0,0,0,4.868514010097275,5.189287855929376,4.858763927029797,0,0,0,0,0,0,0,0,0,5.272779700396704,5.014001874936819,5.381391219321019,0,0,0,3.0573736752256253,3.3091892860124092,4.479084901969741,4.229501106398358,3.9919444990600876,4.84344541282546,4.514297526028329,4.322773746575589
I295.1655R2.58_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,5.294574139435855,4.948380194267564,5.068200252181547,0,0,0,0,0,0,0,0,0,0,0,0,4.7680401471641405,0,5.555097865892368,5.454244065613869,4.347910836330438,4.256926060031948,4.447965558839663,0,0,0,4.555744315056999,5.018387586325229,4.740059187626824,5.661397463127045,5.671636942076987,5.725182370325437,0,0,0,0,0,0,4.976067348965473,4.941556764003491,4.966736008820547,0,0,0,3.4353556505247465,3.4258646321543385,3.9866727668011173,3.807257723396818,3.8938801805578356,4.3758308773412375,4.127814328473947,3.968202360324335
I295.1655R2.81_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,4.786543953582465,4.4973365715838325,4.669452835458723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.892699726970358,4.870084881839617,4.380960542420658,4.175579767374147,4.348131506095362,0,0,0,4.432502110501664,4.604693177551591,4.735861171728311,0,0,0,0,0,0,0,0,0,5.130993136079757,4.880470520485579,5.057732044397723,0,0,0,3.7821581639801405,3.725510320424744,3.7812395893530866,3.5855568916398544,3.6678480788492167,4.315369649787871,0,3.9844812573577575
I296.6058R1.22_CyanoAq_X_RP,0,0,4.930302671602739,0,0,0,6.173297493807768,5.6737761636357424,5.971872240832804,5.436155025112122,5.987642679962503,6.231749800941258,0,0,0,0,0,0,6.7036198093753665,6.821507148795009,5.823648110514946,0,0,0,5.935428705122923,6.596709944186284,6.309973811276271,0,0,0,0,0,0,0,0,6.086380137398109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I297.0846R5.35_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52682154987213,5.65385784905043,8.281820234250395,8.649619827412943,0,0,0,0,0,0,7.725632084776096,8.205514640064315,7.737916140561015,0,0,0,0,0,0,0,0,0,0,0,0,4.780144334349494,4.9905019203046095,4.998345232793572,0,0,4.821114094682714,4.663300038761818,4.758093132158858,7.390062567211447,7.059612831226552,6.953172675786461
I297.1885R5.9_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I298.0971R2.1_CyanoAq_X_RP,5.3430957141164965,5.57936045021415,5.567921293195502,5.762149537574355,5.593901078625163,5.667477552746344,5.658494544165902,5.762794194359227,5.757032815251749,5.685494724809864,5.601580856348018,5.750943686079071,6.009075690594108,5.933504294455758,5.904438770470428,5.811911049404471,5.712232406324779,5.91078145120517,6.630489224888051,6.668901904980822,6.623794968926224,5.907072633215523,6.037617043136132,6.020022213954193,5.939757569394035,5.916001942050152,5.766867441785265,6.949021468176898,6.680306845677204,7.404313455380235,7.287915093963841,6.029050735608785,6.14877550232939,6.1711062570848245,6.0808322394715,6.1996448285950745,5.988030383500131,6.223643997068707,6.730228041790548,6.477705186146131,7.0099661382458684,6.913071652824868,6.950364858674664,6.380892940409579,6.457494135455001,6.438235569182018,9.15633431137634,9.23612309266008,9.297166338948877,6.090027834623868,5.730060869574116,5.433221796534692,5.229879145970938,5.277304334011023,5.35103314862544,5.037256381970694,5.340849484440096,5.683061954189797,5.432363502977641,4.892308048228353,6.139421851250288,6.077762881600913,5.866187995253154
I298.957R7.41_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.563777763729302,0,5.561847067766664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.439590627505442,5.416384898782168,5.7528105312482065,0,0,0,0,0,0,0,0
I299.1967R2.47_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I300.8705R4.81_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
