Kingdom,Phylum,Class,Order,Family,Genus,Species,Consensus,taxon.id
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3A,MAST-3A_X,MAST-3A_XX,1.0000000,0956934bb57dcfaf11eae38733b8f9df
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,cedf6dc4fab0b51336177d9f346f867b
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,0d6906c0cba02465e2858d9fa31ed467
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,eb397d510c22bb77d8078f8dcf724206
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-13,Dino-Group-II-Clade-13_X,0.9000000,a5040dbb76a378ba707281fea2321c08
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,cb2f74a52f4b0aca6751c657d879ac1a
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,1.0000000,d10f4b66f4401f4fede711e0d60b5621
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,7cac2410615108145472de2e6236e2df
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Araphid-pennate,Araphid-pennate_X,0.6250000,761846799be3b9fe1f4e61eb83916102
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.9090909,084b6eab0787eac2164d9878b5636c19
Eukaryota,Stramenopiles,Ochrophyta,Bolidophyceae,Parmales,Parmales_env_3,Parmales_env_3B,0.6666667,cb92f626e64dfe49891be368cc8d2a09
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.8181818,d6c6b85d2cd15156076f9696dd12e5b1
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,1.0000000,7da48196f852213984af9e4595cddc34
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,8f43411d33798b22b5825cd5f548dae7
Eukaryota,Rhizaria,Radiolaria,RAD-A,RAD-A_X,RAD-A_XX,RAD-A_XXX,1.0000000,8d3c77aafe166fd8954c29ead5c575af
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,0.9000000,263a53beaf84022f2bf6f6d04bdd6103
Eukaryota,Stramenopiles,Ochrophyta,MOCH-5,MOCH-5_X,MOCH-5_XX,MOCH-5_XXX,0.8000000,579088e942b6b870df2c2297bf02ad31
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,0c07b2696e455792c92d64b26e2b7ab7
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,0.9090909,326a49c4f12869f84cfbe0fb8972c96e
Eukaryota,Stramenopiles,Ochrophyta,MOCH-2,MOCH-2_X,MOCH-2_XX,MOCH-2_XXX,0.8888889,56ab040296ae8a29be4d38c2bbffbca5
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,0.6000000,53d2bbbd04d45aec5dbd47d65179e9e8
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Azadinium,0.5454545,79687a58673f4e44f25199215400feee
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,f5c7ef06dba8175489d3436fe9539c29
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,bddf3eec916d92358934da3a4f9dbca9
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.8181818,3401782bc68a3b90ddb1f8990abaa2db
Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea-Group-I,Acantharea-Group-I_X,Acantharea-Group-I_XX,1.0000000,b095fb0943dd485b5ee416e3789bb6a6
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.8000000,669913b58dedab69142bc3f0a7af11a9
Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Piroplasmorida,Babesiidae,Babesia10,0.9000000,5b6e87a4dc8b049ac14d3aef2fc326fb
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-22,Dino-Group-II-Clade-22_X,0.8181818,cdbd5e0e5d36fc60b05ae92c2019ab6e
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-30,Dino-Group-II-Clade-30_X,0.9090909,bde9ba490ab0f714662f3c946b7d7727
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,d4d06cbf527980b751464042c460ae5b
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,1.0000000,e0c74ef7bbc9742821cc4fcbd2cb0fb6
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,f4978a11dcabad64364523338e7e982d
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_1,PHYLL_4,PHYLL_4_X,1.0000000,afdac66c06bb29baed260bd151be450f
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,7e94b9799b9391ed1be836a41ee1a93e
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.9090909,133f42c43ff5a23f585412524904f2ad
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,NA,0.6000000,21d1384316e95807c7eceebf0af82ae7
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,Porosporidae_X,1.0000000,b8a05e08937dca8dde301b9523385d49
Eukaryota,Hacrobia,Katablepharidophyta,Katablepharidaceae,Katablepharidales,Katablepharidales_X,Katablepharidales_XX,1.0000000,2b6855c6ef7cfe9cfb1a2c1e41674d53
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_J,Strombidiidae_J_X,1.0000000,96a3607da3308ab55774525dbbeae7fd
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.8181818,e619a06a64187f603255922cd0047a45
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,0.9000000,cdd7562ed59e968c3c35aaeb8a87be89
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,1.0000000,1f88d89775aa6f643c5298715384f04f
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,6a6591697eb24e30feb8c73c405e6fd2
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,cc5225bc0483cd12fbb94de7956950c9
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,0.6363636,906a830e50009276ffdf300574084c44
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,0.9090909,38a9c5a7ebaeeb51a7e7e6f517c91ae8
Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,0.9090909,676d5d90563b842de717c49e9852bc0b
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,ffcfa02c9adfed97d3451217410eb3d6
Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,NA,0.7000000,425284eedf73930bcc4efb1f6b4b5a7b
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Margalefidinium,0.9090909,9c3895e0134d4a27bdd98c9c11d61760
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,0ae1fdd85c926846f8a3f0cfb5963750
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,Porosporidae_X,1.0000000,5e083b55e74edcb8115f81cd2dae71a7
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-39,Dino-Group-II-Clade-39_X,0.9000000,e765b9898253abeca8c17ba6e52a164b
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.6363636,20b5176cb8701fafbdb7bbd8af0e5636
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,ad0b285fc4a5411578b5d50c7afc67bb
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.8181818,9688b6bd9e47b55190d2129a7f2ed160
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Azadinium,0.8181818,a5b111c27b663332afe7d41fee98bf6a
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-9,Dino-Group-II-Clade-9_X,0.9090909,1d1a72ab6009b64ec6a30a5fc69a8de4
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_M,Strombidium_M,0.8000000,770c2aada2482bf8dc89d567c4c40f1e
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae_H,Strobilidiidae_H_X,0.6000000,56b9c93fadeda977e84c083dddbc33ac
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,0dd98adad76d21c63303a78c2b9f6f2e
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,1.0000000,a672bb86007789c5b4ad9e72015be678
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,0b6019093f5c51903ad9227ad0d28820
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.9090909,9dd95dc3fb60c2c388fb2d4082a183da
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,1.0000000,f2006da4461907bdd44862598d29ab64
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,0.6363636,68e4bf75aca42749d03dcd4810f7d9d7
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,b63496e02790824feca836d2e2a901e6
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,6b580b60907afc3ea412e65b94a9a763
Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,0.7692308,2f69ec3c0c30e75a11aff22b2b8f64a4
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiophyceae_Clade_D,Prymnesiophyceae_Clade_D_X,Prymnesiophyceae_Clade_D_XX,0.9000000,49eedd00a683d4eae7169e714f446fbf
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,b8f8317ac11461542566015e7d795d02
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,2b67b9a53bc5ac717077c6f9d8fb729b
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_L,Strombidiidae_L_X,1.0000000,0923e51fef305aefc491edab7c70a804
Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-2,Telonemia-Group-2_X,0.8181818,45ce188cb1d363d19fccc2cbb2129120
Eukaryota,Archaeplastida,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,0.8333333,116dd760d3031b730bf1a6a2f3355285
Eukaryota,Archaeplastida,Chlorophyta,Prasino-Clade-9,Prasino-Clade-9_X,Prasino-Clade-9_XX,Prasino-Clade-9_XXX,0.6923077,0c36e11d7448d492ece761d3bc7e52cf
Eukaryota,Alveolata,Ciliophora,CONThreeP,CONThreeP_X,CONThreeP_XX,Askenasia,1.0000000,d9d77844f9f3c49bbb85fda23b014c80
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,1.0000000,f982bda57a0014deb006e932397b7e10
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,0.9000000,6b6faef765704ddbbdd985dabd876cd4
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.7272727,aa2d4c4a5a131a4450fe0bd7cd8746b8
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,120b571857ba55b0e9fa1411ddbe3af5
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,0.9000000,bf4cc41b7ba984cee9b770a00ae9eda6
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.9000000,c55291f202c33fab54ce911a87fa6476
Eukaryota,Rhizaria,Radiolaria,Acantharea,Arthracanthida-Symphyacanthida,Arthracanthida-Symphyacanthida_X,Arthracanthida-Symphyacanthida_XX,0.8000000,63bbfb6d4ff39b8cd25480f53711f751
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,NA,NA,NA,1.0000000,8ff2541d835ee4d89867ffc12d40a5c6
Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,0.8000000,087bb817fc76d358a8a9456f63a30e9e
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,22b071f130841fd86b4f08c21d9c679e
Eukaryota,Archaeplastida,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,0.7692308,0466918ccc6a3be9512303676f4590f1
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,f2300bab1755083d7515ecf032b60288
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,1.0000000,6d3d315c2298e5648d63403d9ab70b1c
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,22987b37edecb106d0501d89ca9cffb7
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Raphid-pennate_X,0.7272727,1074dee54b74a41650f66ee2fdc48894
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae_A,NA,0.8000000,08e9ead90f16a757a4e4d29346aaa37d
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.9000000,d639ded822afdf289e529d17c03e5786
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.8181818,0847643018d86c548ba7bc062f18a910
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,0.9090909,b9ae641e1c8d6666970fc8cdc1a45e16
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,Porosporidae_X,1.0000000,e2df131fa9825639e83a9e71d3118f8a
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3A,MAST-3A_X,MAST-3A_XX,1.0000000,2795bf4730b60dff26570f5548bbe505
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,3f18e760f59c95790804458535de0af5
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,61de82830a4c4fa3428ccc02da981156
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,d49995e0570fdbaa9d1bb4da11c2d87e
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,29a9dcf5f5f51d961e49b593236a624f
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,8bffd21538366f875fea215a99f3cc22
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,1.0000000,9542a7109ae52c635ed19708da7b6458
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,1.0000000,39fdb456c458dc37dbc8c93938c6a803
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,1.0000000,d0c64b3d8b2068d327015244f54315e7
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,0.9000000,a722ea1a777fa6eaecfda987e4f366f3
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,c0db906dff4cb8feaf57c3556cfa4efa
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,d6db6aa39abcba2eb681f124744b9b21
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_M,NA,0.7000000,93b952acaa2b08992c3af4e6f0e5148f
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I_X,Dino-Group-I_XX,0.8000000,938881d9af8094a007ac2908531ac124
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,700cb3233189ae833e34edfdafb5dfaf
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,1.0000000,e463b9e2dfa5500407fa7a55363e7c86
Eukaryota,Stramenopiles,Ochrophyta,MOCH-5,MOCH-5_X,MOCH-5_XX,MOCH-5_XXX,0.7777778,0a297b657bcbbfa814a46061cdbf8d13
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-22,Dino-Group-II-Clade-22_X,0.9000000,7027beefa64a4e60aa6fccdffea8ef37
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellida_X,Choanoflagellida_XX,Choanoflagellida_XX_Clade-3,Choanoflagellida_XX_Clade-3_X,1.0000000,af364582a51a1420eac9d790967c19bd
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,0070b7f0c52a23e8243de35980cc2e68
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,1.0000000,ac85da58f22011673f4318e076953f8b
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3F,MAST-3F_X,MAST-3F_XX,0.8000000,4a39213281fd21a5feef7416ca79ca86
Eukaryota,Opisthokonta,Opisthokonta_X,Opisthokonta_XX,Opisthokonta_XXX,Opisthokonta_XXXX,Opisthokonta_XXXXX,1.0000000,c91f201442e883480a68a1ea46c84801
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,8f385038bb01fe5ee15e17746dcd0f5f
Eukaryota,Stramenopiles,NA,NA,NA,NA,NA,1.0000000,911a942419b53d676d2fa0ae2e133943
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.7272727,05466fa63340adc01bb2d5e60ee49d95
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,2989c96a0d720ade3b93370a3da4c53d
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_J,Strombidiidae_J_X,0.9000000,bd43759d17c9054aa391e3db9e3a7f8c
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,fa4bf59173489efc32decb677b4fb027
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,0c2a90b7853eaa9e07829baef59a7d92
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,3a892536decba627ca146ce9b354421d
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,0.7000000,6a89187fd97c73b9704f2f08db275bc3
Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,NA,1.0000000,0c0cc2f121a58a365965acacda34fff2
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_XX,1.0000000,9cd79b04a311a039ff1fafe6bf508af5
Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemea_X,Diplonemea_XX,0.9000000,5684230cbd0efb7f1e6654fd18395bbd
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Proboscia,0.7000000,d99486cfb4d5635e1265198ff6c359c1
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,310e6d29bbc1dd70bc7928625da8b0de
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,8e40dde9250bce248c262cbb4897705c
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,5b5ef47cf037e710f5721e7c6e67ec89
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,1.0000000,cb17b37bca4eb95991d94351790d94f8
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,NA,NA,NA,1.0000000,eb6f63bfa826939f6de4531051b42996
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,1.0000000,4fe99a3ace2f9a11a7e009c4cba04bae
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.7272727,74bea0b5361ff0b5bb95eae67208132b
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,1.0000000,ce5ec2227f5ca80af37302cb4839c8a2
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida_D,Strombidiida_D_X,Strombidiida_D_XX,1.0000000,299897ad1a49764556ccf222ed1c3615
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,1.0000000,76d140041c25f862be3a7627cbbfd249
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,557a385ee968bca892fa6d3039d87c96
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,22a947c7b502fc9fbe4dc3f5d50cfa34
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,1.0000000,dc8992476f2cae0a8c4fa060df9e3072
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,764eb41d1db7bd163a836ee6307343ff
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,6af156aa9dca553e881872ccdc2c0fa8
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Haptolina,0.9000000,8cee96676b7325969294605af070066a
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.9090909,ee2a30b6a383123b6dacaf7d49588429
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,d694b2fdb0b3ec01dbb3191428cdc9dc
Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,NA,NA,NA,1.0000000,60ac1f4f66a10dc0bc40682782a9bea5
Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea-Group-II,Acantharea-Group-II_X,Acantharea-Group-II_XX,0.7000000,3330cfa2ac63bacb3bb728b4968eb72b
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Raphid-pennate_X,0.5454545,06b1362911eac7b2f0dcb0689f118908
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,NA,NA,NA,0.6250000,189857c41d5f91251629a8378b3b23b6
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,68c81003b2b529ed48274c834e11a69c
Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyta_XX,Chlorophyta_XXX,Chlorophyta_XXXX,1.0000000,a2ca8906ae7de5acd67aa99283cc282b
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,66ed6d34c388f1d17392102b8ab98550
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.7272727,b75c03fc368feaf81946d573d1609a6b
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,0.8181818,d861eb87368d1f3abec9fb2697c9fea2
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,710da7bf2198bb7f7d075845081c5a8b
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,525299379a8f578c34a38951eb9c1d54
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,5fd37cb8fd904e1a04fa69f8b1ff05b7
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.8333333,f1766e73366da306977951cb81a8bbaa
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,ea24490075fb2e80e203319341eb3403
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,fc52bf0368e6e4c22aea500bdd21691a
Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B-Group-I,RAD-B-Group-I_X,1.0000000,e80052720a3697473fc69bb107fd6b46
Eukaryota,NA,NA,NA,NA,NA,NA,1.0000000,6d43820d8b8378a17370658cd2aa80cb
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,57be71a4c4890a2e844b519edf0e1677
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,ac040bf9a20069b8b1dda5cef8762f94
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,1.0000000,4a8e47571616c3d9a14f1adf6fa81d68
